
# **************** Reading GerdaMalaperis.txt
m|13409|???|estas svisa civitano, kies infaneco disvolviĝis en Belgio. Li studis en la Interpretista Lernejo de Ĝeneva Universitato, kaj fariĝis tradukisto/protokolisto ĉe UN (Novjorko), kaj poste ĉe Monda Organizo pri Sano (Ĝenevo). Studinte psikologion, li forlasis la tradukan profesion kaj trejniĝis kiel psikanalizisto kaj psikoterapeŭto. Dum dek jaroj post lia eksiĝo el M.O.S., tiu institucio tamen pludungis lin ĉiujare por kelksemajnaj misioj jen en Afriko, jen en la Pacifika Insularo, jen – kaj precipe – en Ekstrem-Oriento.|
kelkfoje|12493|kelk-foj-e|“Ŝi mem klarigis al mi,” respondis la policano. “Ŝi konstatis, ke la substanco uzita antaŭ la operacio por dormigi la profesoron estas unu el tiuj, kiujn oni kelkfoje uzas por t.n. (= tiel nomata) «narko-analizo». Post la operacio, kiam la profesoro kuŝis en sia ĉambro – li havis privatan ĉambron, kaj do estis sola – ŝi injektis al li tiun substancon, kaj pridemandis lin. Sub la influo de la koncerna substanco, oni dormas, sed dormante aŭdas kaj respondas demandojn, ĝenerale dirante la veron. Li do dorme respondis al ŝi. Per tiu metodo ŝi eksciis pri tio, ke nur unu persono en la mondo, nome Gerda, komprenas tiun sekretan lingvon, kaj pri multaj aliaj aferoj.”|kelk -  some, a little, a certain<br>foj -  time (e.g. three times etc.)<br>e - ending of adverbs<br>
specialisto|7755|special-ist-o|“Ŝi instruas historion, sed ŝi estas specialisto pri la sekretaj lingvoj de la deksepa kaj dekoka jarcentoj.”|special -  special<br>ist -  person occupied with<br>o - ending of nouns (substantive)<br>
paralela|13322|paralel-a|Lasu min paroli plu! – kolekto da tekstoj, sen rilato unu kun la alia, kiuj estas kompreneblaj sen plua lernado por tiu, kiu bone lernis la vortojn kaj gramatikaĵojn de la paralela ĉapitro en Gerda malaperis! – Ilia celo estas disponigi al la lernanto legolibron por praktiki tion, kion li lernis legante la romaneton.|paralel -  parallel<br>a - termination of adjectives<br>
rapidiĝi|2536|rapid-iĝ-i|Ŝi timas. Ŝia koro batas rapide. Ŝi volus, ke Tom kaj Bob estu kun ŝi, ke ili helpu ŝin, ke ili helpu ŝin decidi. Ŝi estas tute sola. Ŝi sentas, ke ŝia koro rapidiĝas, sed ŝi ne scias, kion fari.|rapid -  fast, rapid<br>iĝ -  to become<br>i - termination of the infinitive in verbs<br>
sukero|1586|suker-o|Kiel vi povas scii, ke ne estis tute simple peco da sukero?|suker -  sugar<br>o - ending of nouns (substantive)<br>
raporto|6160|raport-o|PRECIZA RAPORTO|raport -  report<br>o - ending of nouns (substantive)<br>
spirito|11983|spirit-o|Ĉi tie kuŝas la Trezoro de la Lumo. Pro la daŭra persekutado, la Sankta kaj Sekreta Frataro de la Lumoserĉantoj baldaŭ ĉesos ekzisti. Sed ĝia Spirito plu vivos. Iun tagon, homoj retrovos la Sanktajn Principojn kaj rekomencos ilin apliki. Por ili estas ĉi tie kaŝita la Trezoro de la Lumo.|spirit -  spirit<br>o - ending of nouns (substantive)<br>
brando|4146|brand-o|“Ion ajn. Brandon. Donu al mi glason da brando.”|brand -  brandy<br>o - ending of nouns (substantive)<br>
turka-kafa|7459|turka-kaf-a|Mi ne konas vin sufiĉe, sed via kuraĝo ne mirigas min. Bela, kuraĝa, riskema, aventurema, bonkora: vi estas la perfekta virino. Sed pri via perfekteco ni havos aliajn okazojn paroli. Kio okazis post la telera, glasa kaj turka-kafa milito?|kaf -  coffee<br>a - termination of adjectives<br>
teni|9685|ten-i|Paŝoj. Oni paŝas sur la strato. Gerda aŭskultas atente. Ŝi antaŭsentas, ke io grava baldaŭ okazos. Bruo de multaj homoj. Ili venas. Ili ŝajnas multaj, laŭ la bruo. Ĉu nun oni venos grupe por ŝin suferigi? Ŝlosiloj. Bruo de ŝlosiloj trans la pordo. Iu enmetas ŝlosilon en la seruron. Ŝi scias, ke ne estas ŝia kutima vizitanto. Li ne agas tiel. Li enmetas tre rapide la ŝlosilon, ĝin turnas, eniras. Ne ĉi tiu. Li provas unu fojon. Ne sukcesas. Plia bruo de ŝlosiloj. Alian fojon li provas, sen pli da sekureco. Li provas ree kaj ree per diversaj ŝlosiloj. Aŭdeblas, ke li ne konas la seruron. Kiam li enmetis ŝlosilon, li tenas ĝin laŭ diversaj direktoj, kvazaŭ li ludus per ĝi, verŝajne ĉar li esploras nekonatan seruron.|ten -  hold, grasp<br>i - termination of the infinitive in verbs<br>
petegi|6065|pet-eg-i|“Infanoj, venu, helpu min, mi estas mallibera, oni ŝlosis la pordon, mi estas enŝlosita, venu, mi petas, mi petegas, liberigu min!” Gerda plu petegis. Sed la reago de la infanoj estis plej senkuraĝiga.|pet -  ask, request<br>eg -  denotes increase of degree<br>i - termination of the infinitive in verbs<br>
kompatemo|12068|kompat-em-o|“Ĝi estas skribita en la Speciala Lingvo de la Frataro, sed certe homoj troviĝos, kiuj ĝin povos kompreni. La Trezoro konsistas el la arto praktike apliki kaj defendi la Veron, la Justecon, la Dignecon, la Respekton al ĉiu homo, la Interkomprenon, la Honestecon, la Amon, la Kompatemon kaj la Konon de si mem kaj de sia ĝusta loko.|kompat -  compassion, pity, sympathy<br>em -  inclined to<br>o - ending of nouns (substantive)<br>
nekonscie|12222|ne-konsci-e|“Proksimume. Kiam Marta estis flegistino en la hospitalo, ŝi ĉeestis kirurgian operacion de historiisto, Prof. (= Profesoro) Kosadi. Kiam ĉi-lasta estis duone dormanta duone vekiĝanta, li parolis nekonscie pri la trezoro de la Lumoserĉantoj. Li diris, ke temas pri malnova societo, elita, tre riĉa, pri kies trezoro li eksciis hazarde legante en la Vatikana Biblioteko.”|konsci -  be conscious of, aware of<br>e - ending of adverbs<br>
enveni|8798|en-ven-i|Minutoj pasas. Multaj minutoj. Unu horo, du horoj, ĉu tri horoj? Ĉu multaj horoj? Kiel scii? Ne estas horloĝo sur la muro, kaj ili prenis ŝian brakhorloĝon. La lumo apenaŭ ŝanĝiĝas en la ĉambro, pro la nemoveblaj fenestro-kovriloj. Ĉu estas frue? Ĉu estas malfrue. Ŝi tute ne povas scii. Tago, nokto, mateno, vespero ĉi tie estas samaj. Sun-lumo neniam envenas.|ven -  come<br>i - termination of the infinitive in verbs<br>
lingvo-lernado|13698|lingvo-lern-ad-o|Motivi la lernanton. La ĉefa faktoro en la sukceso de lingvo-lernado estas la motivado. Por tiun favori, la libro prezentiĝas kiel aventur-romano, en kiu jam en la dua ĉapitro atento-kapta okazaĵo tiklas la scivolemon kaj instigas la lernanton legi plu.|lern -  learn<br>ad -  denotes duration of action<br>o - ending of nouns (substantive)<br>
pordo|464|pord-o|Nun li parolas al ŝi. Li montras al la pordo.|pord -  door<br>o - ending of nouns (substantive)<br>
plaĉi|8019|plaĉ-i|“Ne. Verŝajne li ne suspektis, ke iu suspektos ion. Kiam ŝi petis, ke li veturigu ŝin, tio al li ne plaĉis, sed li verŝajne opiniis, ke estos eĉ pli suspekte malakcepti ŝin.”|plaĉ -  be pleasing, please, give pleasure<br>i - termination of the infinitive in verbs<br>
verkita|13550|verk-it-a|Tiu ĉi libreto estis verkita por la kurso, kiun li gvidis en ĉi-lasta kalifornia universitato en 1981.|verk -  work (literary)<br>a - termination of adjectives<br>
pozicio|2055|pozici-o|Tamen, kiam iu perdis la konscion, tio estas la ĝusta pozicio, se mi bone memoras, kion oni instruis al mi.|pozici -  position<br>o - ending of nouns (substantive)<br>
protekti|11896|protekt-i|Laŭ la malnova dokumento, la trezoro troviĝis en kofro metita en kavo aranĝita en la rokoj, kaj la ŝtonoj, kiuj ĝin kovris kaj kaŝis, kuŝis laŭ preciza desegno. Fakte, la ĝusta loko estis indikita per signoj tiel multaj, kvankam diskretaj, ke la pasado de l' jarcentoj ne povu forpreni ĉiujn. Pro tiuj precizaj indikoj, la ĝusta loko estis rapide trovita. La grupo forprenis la kaŝantajn ŝtonojn. Montriĝis, ke la kavo estis plenigita per korko kaj diversaj aliaj substancoj, kies celo verŝajne estis protekti la kofron kontraŭ malsekeco.|protekt -  protect<br>i - termination of the infinitive in verbs<br>
lia|301|li-a|Lia mano agas strange. Rigardu, se vi volas, sed plej diskrete. Turnu vin iomete, eble, sed tute nature. Li ne vidu, ke vi rigardas al li.|a - termination of adjectives<br>
ŝanĝiĝi|8760|ŝanĝ-i\u011d-i|Minutoj pasas. Multaj minutoj. Unu horo, du horoj, ĉu tri horoj? Ĉu multaj horoj? Kiel scii? Ne estas horloĝo sur la muro, kaj ili prenis ŝian brakhorloĝon. La lumo apenaŭ ŝanĝiĝas en la ĉambro, pro la nemoveblaj fenestro-kovriloj. Ĉu estas frue? Ĉu estas malfrue. Ŝi tute ne povas scii. Tago, nokto, mateno, vespero ĉi tie estas samaj. Sun-lumo neniam envenas.|ŝanĝ -  change<br>i - termination of the infinitive in verbs<br>
rekomenci|4648|re-komenc-i|La vojo ŝajnas longa, kiam oni silentas la tutan tempon. Linda estas parolema. Krome, ŝi deziras ricevi informojn pri sia stranga kunulo. Ŝi do tute ne ŝatas tiun longan silentadon. Kial ne provi denove? Ŝi decidas, ke ŝi rekomencos paroli. Se li ne ŝatos, nu, li esprimos sian malŝaton, kaj ili plu veturos senvorte, kaj la vojo plu ŝajnos longega.|re -  again, back<br>komenc -  commence, begin<br>i - termination of the infinitive in verbs<br>
sano|13383|san-o|estas svisa civitano, kies infaneco disvolviĝis en Belgio. Li studis en la Interpretista Lernejo de Ĝeneva Universitato, kaj fariĝis tradukisto/protokolisto ĉe UN (Novjorko), kaj poste ĉe Monda Organizo pri Sano (Ĝenevo). Studinte psikologion, li forlasis la tradukan profesion kaj trejniĝis kiel psikanalizisto kaj psikoterapeŭto. Dum dek jaroj post lia eksiĝo el M.O.S., tiu institucio tamen pludungis lin ĉiujare por kelksemajnaj misioj jen en Afriko, jen en la Pacifika Insularo, jen – kaj precipe – en Ekstrem-Oriento.|san -  healthy<br>o - ending of nouns (substantive)<br>
unuflanke|6981|unu-flank-e|Certe ne. Subite, li eniris restoracion. Mi hezitis. Ĉu ankaŭ mi eniru? Aŭ ĉu mi tro riskos, ke li vidos kaj rekonos min? Unuflanke, mi deziris spioni lin. Aliflanke, la risko, ke li rekonos min, estis reala, kaj min ĝenis. Dum mi staris tie hezitante, eniris la restoracion grupo da soldatoj, eble ok aŭ naŭ, junaj viroj, kiuj milit-servis, videble. Dum ili eniris kaj la pordo estis malfermita, mi vidis, ke la restoracio estas granda kaj plena je homoj. Mi sekvis la ok aŭ naŭ soldatojn kaj trovis sidlokon ne tre videblan de la loko, kie mia blondulo ĵus eksidis.|unu -  one<br>flank -  side<br>e - ending of adverbs<br>
insisti|12896|insist-i|“La frato de Marta plurfoje vizitis min, antaŭ kelkaj monatoj. Li provis igi min traduki por li la dokumenton. Sed kiam mi demandis, de kie li ricevis ĝin, li hezitis, iom paliĝis, ne respondis tuj, kaj mi komprenis, ke li ne agis honeste. Mi memoris la vortojn de Prof. Kosadi, kaj malakceptis kunlabori. Sed li revenis unufoje, dufoje, trifoje. Mi ĉiufoje rifuzis. Kiam mi poste ricevis inviton instrui pri malnovaj sekretaj lingvoj en la kadro de kurso de Prof. Ronga, mi tute ne imagis, ke estas rilato inter Ronga kaj la junulo, kiu tiel ofte venis al mia hejmo insisti, por ke mi traduku la paperon pri l' trezoro.”|insist -  insist<br>i - termination of the infinitive in verbs<br>
detala|12337|detal-a|“Jes,” daŭrigis Gerda. “Tiun parton de la afero mi konas. Li faris historian esploron en la Biblioteko Vatikana. Inter la paĝoj de malnova libro, li trovis dokumenton en la sekreta lingvo de la Lumoserĉantoj. Li antaŭe kelktempe interesiĝis pri tiu sekreta societo internacia, kaj iom komprenis ĝian sekretan lingvon. Li komprenis, ke tiu papero indikas, kie troviĝas la trezoro de la Lumoserĉantoj, sed mem ne povis traduki ĉiujn detalajn indikojn. Li ricevis la permeson fotokopii la dokumenton. Foje, kiam ni renkontiĝis, li parolis pri tio al mi. Li diris, ke eble homoj provos trovi tiun trezoron, ĉar pli kaj pli multaj personoj interesiĝas pri la malnovaj sekretaj societoj. Li sciis, ke mi estas la sola persono en la mondo, kiu vere ĝisfunde studis tiujn malnovajn sekretajn lingvojn, kaj li petis min solene promesi, ke mi neniam kun-laboros kun homoj serĉantaj la trezoron pro materia intereso.”|detal -  detail, minutia<br>a - termination of adjectives<br>
fine|3667|fin-e|“Kiel mi povus vin helpi?” li fine demandis, kaj li tuj aldonis: “Bonvolu pardoni min, se mi respondas nee, sed al mi tempo vere mankas. Mi devas urĝe veturi al la urbo.”|fin -  finish, conclude, end<br>e - ending of adverbs<br>
malsekiĝi|5522|mal-sek-iĝ-i|Kaj tamen ŝi sciis, ke ŝi faris neniun korpan laboron. Ŝi sentis sin malĝoja. Ŝiaj okuloj malsekiĝis. Ŝi ploris.|mal -  denotes opposites<br>sek -  dry<br>iĝ -  to become<br>i - termination of the infinitive in verbs<br>
ridante|5205|rid-ant-e|“Ĉiam scivola, ĉu ne? Vi ŝatus scii, kien mi iras,” li diras ridante, dum Linda sentas sin ruĝiĝi, ĉar similan rimarkon ŝi tute ne atendis. Dum momento ŝi ne scias, kiel respondi. Ŝi sentas sin stulta.|rid -  laugh<br>ant -  ending of present active participle<br>e - ending of adverbs<br>
ha|6815|ha|Kie mi estis en mia raporto? Ha, jes! Mi memoras. Li eliris el tiu vendejo kun papera sako ŝajne plena je dolĉaĵoj.|
koni|964|kon-i|Gerda! Vi do scias, ke ŝia nomo estas Gerda! Vi do konas ŝin!|kon -  know, recognize, be acquainted with (as a person, etc.)<br>i - termination of the infinitive in verbs<br>
reiri|8868|re-ir-i|“Patrino, patrineto mia, mi petegas vin. Faru, kion ili volas. Ili kaptis min. Mi ne scias, kie mi estas. Estas terure. Mi timas. Mi tiom deziras reiri hejmen. Mi petegas vin, faru tion, kion ili deziras. Se ne, ili faros malbonon al mi. Ili ne diris, kion. Ili ne volas diri. Sed mi scias, mi sentas, ke estos terure. Kompatu min, kara, kara patrino. Kompatu vian filinon. Mi timegas, rapidu, ke plej frue ili liberigu min. Ili ne volas, ke mi parolu pli longe, sed mi havas paperon kaj plumon, kaj mi tuj skribos leteron al vi. Mi nur petegas: obeu ilin!”|re -  again, back<br>ir -  go<br>i - termination of the infinitive in verbs<br>
danĝera|3572|danĝer-a|Kaj nun li sentas sin ema zorgi pri Linda. Ĉu tiu belega knabino ne troviĝas en danĝero? Li amas ŝin, li eĉ amegas ŝin, pli kaj pli, kaj la ideo, ke danĝeraj homoj povus fari ion al ŝi, apenaŭ estas travivebla. La vivo ne estas facila, kaj ŝajnas nun, ke la tuta afero iĝas pli kaj pli malŝatinda.|danĝer -  danger<br>a - termination of adjectives<br>
ĉi-matene|6761|ĉi-maten-e|Vi raportis pri via spiona sekvado, sed vi devojiĝis de la ĉefa vojo de via raporto al flankaj konsideroj pri pano kaj ĉokolado. Fakte, ĉu vi deziras iom pli da pano? Kion vi trinkas ĉi-matene? Teon, mi vidas. Ĉu vi ŝatus, ke mi replenigu vian tason?|maten -  morning<br>e - ending of adverbs<br>
vestita|7116|vest-it-a|Ne parolu malsaĝe. Vi perfekte scias, kion mi volas diri. Estis turka aŭ pseŭdo-turka restoracio, kun stranga muziko kaj strangaj vestaĵoj. La kelneroj estis vestitaj per t.n. (= tiel nomataj) naciaj vestoj multkoloraj. Mi manĝis bonegan supon, sed poste ion, pri kio mi ankoraŭ nun min demandas, ĉu estis pecoj el hundo aŭ kato. Certe ne estis kokidaĵo, sed krom tio mi havas neniun certecon. Ankaŭ la salato estis tre bona, sed la kuko estis treege dolĉa, tro dolĉa por mi, kaj same la turka kafo. Ĝi estis nekredeble plena je sukero, kaj mi manĝis tiom da kafpulvoro, kiom mi trinkis da kafo.|vest -  to clothe, to dress<br>a - termination of adjectives<br>
malmulta|12112|mal-mult-a|“Al vi, homo, kiu trovis ĝin, trans multaj aŭ malmultaj tagoj, semajnoj, monatoj, jaroj, jardekoj aŭ jarcentoj, Saluton kaj Fratecon!”|mal -  denotes opposites<br>mult -  much, a lot of<br>a - termination of adjectives<br>
almenaŭ|1950|almenaŭ|Ni devas informi la aŭtoritatojn. Tuj. Mi iros. Ili eble decidos voki doktoron, kuraciston, kaj almenaŭ tuj sendos flegistinon. Certe estas flegistino en ĉi tiu universitato, ĉu ne?|
helpi|2516|help-i|Ŝi timas. Ŝia koro batas rapide. Ŝi volus, ke Tom kaj Bob estu kun ŝi, ke ili helpu ŝin, ke ili helpu ŝin decidi. Ŝi estas tute sola. Ŝi sentas, ke ŝia koro rapidiĝas, sed ŝi ne scias, kion fari.|help -  help<br>i - termination of the infinitive in verbs<br>
forte|4012|fort-e|“Ne estas facile igi lin diri ion,” pensas Linda, iom zorge, sin demandante, ĉu estis saĝe enmiksi sin en tiun aventuron. Ŝi forte deziras lin paroligi, sed samtempe timas malkontentigi lin. Neniam estas facile trovi plene kontentigan manieron agi.|fort -  strong<br>e - ending of adverbs<br>
malŝati|3423|mal-ŝat-i|Sed nun Tom malŝatas la aventuron. Li sin demandas, kial li sentas tiun flegistinon nefidinda. Li preferus silenteman, grav-aspektan sinjorinon. Tiu ĉi ne aspektas tre zorgeme, kaj li ne trovas ŝin atentema pri liaj demandoj. Verdire, li opinias ŝin ema fuŝi sian laboron. Li timas, ke ŝi ofte agas fuŝe. Fuŝemaj homoj ekzistas en la mondo. Kial tiu tro parolema flegistino ne estus unu el ili? Ĉu li mispaŝis, kiam li turnis sin al ŝi? Sed al kiu alia li povus sin turni? Ŝi estis la sola flegistino, kiu troviĝis en la universitato. Aŭ ĉu li mispensas?|mal -  denotes opposites<br>ŝat -  enjoy, appreciate<br>i - termination of the infinitive in verbs<br>
trinkaĵo|8231|trink-aĵ-o|“Por ke li ne suspektu, ke ni suspektas lin. Li estas nia sola ŝanco retrovi Gerdan. Bedaŭrinde, en la lastaj tagoj, li vivas plej normalan vivon, iris al neniu speciala loko, faris nenion atentindan. Eble li ludis sian rolon kaj ĝin finis. La aliaj – tiuj, kiuj forkuris kun Gerda, kiam Bob, kiu gardis ŝin, estis senkonsciigita – certe estas la gravuloj. Ili devas ekzisti, ĉar nek la alta blondulo, nek lia fratino Marta povis forporti Gerdan. Se evidentiĝos, ke la tasko de la blondulo estis nur faligi ian dormigan substancon en la trinkaĵon de Gerda, ni lin pridemandos. Ni ĝis nun esperis, ke li kondukos nin al la malaperinta belulino. Sed pli kaj pli ŝajnas, ke tio ne okazos.”|trink -  drink<br>aĵ -  made from or possessing the quality of<br>o - ending of nouns (substantive)<br>
lakto|10600|lakt-o|“Jen,” simple diras la maldikuleto, kaj li elprenas el sako panon, kolbason, kukon, fruktojn, ĉokoladon, kaj eĉ botelon da lakto. Gerda manĝas silente. Ŝi povus manĝi eĉ pli, kvankam ŝi ĵus iom manĝis. Bob, aŭdante la manĝo-bruon, pli kaj pli malsatas, sed kion li povus fari?|lakt -  milk<br>o - ending of nouns (substantive)<br>
drogo|1572|drog-o|Iu drogo.|drog -  drug, medical substance<br>o - ending of nouns (substantive)<br>
for|1497|for|Kaj li sukcesis. Li plene sukcesis. Ŝi rigardis al la pordo. Kaj dum ŝi rigardis for, lia mano subite estis super ŝia taso, dum unu sekundo, ne pli, kaj tute nature revenis. Malplena.|
gramatiko|14039|gramatik-o|Ĉi tiu verko ne estis planita por memlernado. Tamen montriĝis, ke personoj kun bona kompreno pri gramatiko sukcese lernis hejme la bazojn de esperanto uzante ĉi tiun lernolibron kaj la akompanan Vortliston, se ili disponis la sporadan helpon de esperantisto.|gramatik -  grammar<br>o - ending of nouns (substantive)<br>
